ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual
9F981BDB773933D3,classic_bike,2023-08-27 18:59:16,2023-08-27 19:02:59,1 Ave & E 18 St,5854.09,E 14 St & 1 Ave,5779.10,40.73381219196632,-73.98054420948029,40.73139303364151,-73.98286700248718,member
ADEC4421EB5C90C6,classic_bike,2023-08-06 22:53:09,2023-08-06 23:39:26,Clermont Ave & Park Ave,4692.01,3 St & Prospect Park West,3865.05,40.69573398,-73.97129668,40.668132,-73.97363831,member
FADF45B6869B17FF,classic_bike,2023-08-22 06:28:58,2023-08-22 06:59:32,Shakespeare Ave & W 169 St,8198.05,Washington Ave & E 174 St,8277.03,40.839376569,-73.922468424,40.843079,-73.900216,member
1F28D8026FFD2CC8,classic_bike,2023-08-17 21:18:36,2023-08-17 21:50:25,36 Ave & 31 St,6572.08,5 St & 51 Ave,6137.04,40.756421447,-73.929322958,40.7423737,-73.9566,casual
C42C5674CD4592BF,classic_bike,2023-08-05 04:48:25,2023-08-05 05:02:31,Allen St & Rivington St,5414.06,Forsyth St & Canal St,5270.07,40.72019576,-73.98997825,40.7158155,-73.99422366,casual
66D02E9FC37FC223,classic_bike,2023-08-13 21:25:05,2023-08-13 21:31:21,Edgecombe Ave & W 141 St,7915.11,Frederick Douglass Blvd & W 115 St,7658.13,40.820543766,-73.945188403,40.8038654,-73.9559308,casual
FF296DE644D01215,classic_bike,2023-08-05 13:47:10,2023-08-05 14:02:27,E 56 St & 3 Ave,6691.11,E 48 St & 5 Ave,6626.01,40.75890255,-73.967404366,40.75724567911726,-73.97805914282799,casual
94CB6EA69AC7D19A,classic_bike,2023-08-05 22:21:47,2023-08-05 22:30:25,E 4 St & 2 Ave,5593.04,Avenue D & E 10 St,5575.13,40.7262807,-73.98978041,40.72506551015475,-73.97515833377838,member
6142836555B1F385,classic_bike,2023-08-25 17:56:37,2023-08-25 18:08:50,North Moore St & Greenwich St,5470.12,South End Ave & Albany St,5114.08,40.72019521437465,-74.0103006362915,40.709957,-74.016538,member
E902FA452DC90091,classic_bike,2023-08-12 12:45:14,2023-08-12 12:59:01,E 47 St & 2 Ave,6498.1,W 54 St & 6 Ave,6771.13,40.75323098,-73.97032517,40.761865,-73.977242,member
7246215BCD2BA7B6,classic_bike,2023-08-11 01:46:53,2023-08-11 01:47:35,Steinway St & Broadway,6711.13,Steinway St & Broadway,6711.13,40.75905795418586,-73.91897544264793,40.75905795418586,-73.91897544264793,member
8BAED4913194666F,classic_bike,2023-08-31 17:43:50,2023-08-31 17:57:21,Madison St & Montgomery St,5262.09,Johnson St & Gold St,4668.08,40.713056326,-73.984669566,40.69474881,-73.98362464,member
4AB4FA502997DD5A,classic_bike,2023-08-27 12:39:00,2023-08-27 12:48:46,E 33 St & 1 Ave,6197.08,E 15 St & 3 Ave,5863.07,40.74322681432173,-73.97449783980846,40.734232,-73.986923,member
BFA7DB7C040F51E6,classic_bike,2023-08-17 21:04:44,2023-08-17 21:11:57,Maple St & Flatbush Ave,3593.01,New York Ave & Hawthorne St,3504.02,40.66026,-73.96045,40.65794,-73.94735,member
5D15B62AD2F9AE42,classic_bike,2023-08-30 18:30:09,2023-08-30 18:52:01,W 59 St & 10 Ave,7023.04,E 3 St & 1 Ave,5553.03,40.770589709,-73.987710476,40.72467721,-73.98783413,member
E43203FC5FE96F31,electric_bike,2023-08-19 12:43:30,2023-08-19 12:47:09,Douglass St & 4 Ave,4175.14,Prospect Pl & 6 Ave,4166.08,40.6792788,-73.98154004,40.6793307,-73.97519523,member
208E2CD98317D314,classic_bike,2023-08-03 11:49:28,2023-08-03 12:04:50,Cleveland Pl & Spring St,5492.05,South End Ave & Albany St,5114.08,40.721990705,-73.997278929,40.709957,-74.016538,casual
FC061A2DD206E736,classic_bike,2023-08-07 17:17:21,2023-08-07 17:24:35,W 74 St & Columbus Ave,7230.1,W 92 St & Broadway,7502.01,40.778569579,-73.977602124,40.7921,-73.9739,member
FAA0831CD3DB4E31,classic_bike,2023-08-13 12:45:42,2023-08-13 12:47:31,Center Blvd & 51 Ave,6179.07,Center Blvd & 51 Ave,6179.07,40.74336608027021,-73.95960688591003,40.74336608027021,-73.95960688591003,member
8305AB732673ADDB,classic_bike,2023-08-09 15:04:58,2023-08-09 15:13:24,W 67 St & Broadway,7116.04,Grand Army Plaza & Central Park S,6839.1,40.77492513,-73.98266566,40.7643971,-73.97371465,member
6C7A26277DEE05FA,classic_bike,2023-08-23 19:32:15,2023-08-23 19:40:16,Prospect Park SW & 16 St,3498.09,Parkside Ave & Ocean Ave,3448.02,40.657265,-73.974165,40.65485,-73.96217,casual
01B8B43C2D8AEF58,classic_bike,2023-08-17 10:07:44,2023-08-17 10:14:55,W 106 St & Central Park West,7606.01,E 106 St & Lexington Ave,7504.18,40.798381686,-73.960600019,40.791976,-73.945993,casual
684E029D299FF8CB,classic_bike,2023-08-04 14:18:59,2023-08-04 14:22:33,Steinway St & Broadway,6711.13,Steinway St & 28 Ave,6915.02,40.75905795418586,-73.91897544264793,40.7656251,-73.9136695,member
C1F7D8A83D97A739,classic_bike,2023-08-13 18:06:46,2023-08-13 18:06:55,Roosevelt Island Tramway,6599.01,Roosevelt Island Tramway,6599.01,40.757284,-73.9536,40.757284,-73.9536,casual
3097D8A484C33DE8,classic_bike,2023-08-21 09:08:36,2023-08-21 09:15:27,7 Ave & Central Park South,6912.01,E 43 St & Madison Ave,6551.11,40.766714096,-73.979887724,40.75354681867074,-73.97896572947502,casual
5AF1D3D0D9FD8B25,classic_bike,2023-08-15 12:06:41,2023-08-15 12:12:45,8 Ave & W 49 St,6747.07,Central Park West & W 72 St,7141.07,40.761576533,-73.98625946,40.77579376683666,-73.9762057363987,member
2A697B15A4191F64,classic_bike,2023-08-11 18:43:33,2023-08-11 18:56:20,11 Ave & W 41 St,6726.01,E 32 St & Park Ave,6280.12,40.76030096,-73.99884222,40.7457121,-73.98194829,member
B97827F871556626,classic_bike,2023-08-22 07:26:18,2023-08-22 07:31:59,34 Ave & 48 St,6554.05,35 St & 34 Ave,6679.11,40.75388,-73.914952,40.7580583,-73.9242751,member
03EAB9E799417038,classic_bike,2023-08-01 08:47:26,2023-08-01 08:53:34,Ave A & E 14 St,5779.11,E 5 St & Cooper Sq,5712.12,40.73031071000895,-73.98047178983688,40.72769,-73.990993,casual
6CE2AAB3533DDE6E,classic_bike,2023-08-17 11:50:18,2023-08-17 11:59:45,Cleveland Pl & Spring St,5492.05,E 14 St & 1 Ave,5779.10,40.722103786686034,-73.99724900722504,40.73139303364151,-73.98286700248718,member
CE7CFC1B29C8FEE0,classic_bike,2023-08-31 14:46:38,2023-08-31 15:06:25,South St & Gouverneur Ln,4953.04,Rivington St & Chrystie St,5453.01,40.70355377,-74.00670227,40.72110063,-73.9919254,member
3530A25C8C9DB1BD,classic_bike,2023-08-06 18:11:19,2023-08-06 18:20:45,31 Ave & 61 St,6654.05,81 St & 35 Ave,6442.08,40.757542372,-73.901450872,40.75179,-73.88568,member
E771A15412B5B3A4,classic_bike,2023-08-12 18:15:38,2023-08-12 18:19:39,E 149 St & Morris Ave,7863.03,E 149 St & Eagle Ave,7793.02,40.817388773,-73.92327106,40.814046,-73.91186,member
D06C0AF9B5534209,classic_bike,2023-08-04 01:49:05,2023-08-04 01:53:56,Park Cir & East Dr,3344.02,Ft. Hamilton Pkwy & E 2 St,3280.04,40.651566,-73.972212,40.648005,-73.979342,member
A3DB3EF9787300AB,classic_bike,2023-08-03 13:08:50,2023-08-03 13:12:05,Knickerbocker Ave & George St,4979.07,Central Ave & Starr Street,4792.03,40.704425,-73.92836,40.700003,-73.92834,member
E6B177C091E4F559,classic_bike,2023-08-13 09:47:01,2023-08-13 10:01:49,W 16 St & The High Line,6233.05,Ave A & E 11 St,5703.13,40.74334935,-74.00681753,40.72854745023944,-73.98175925016403,casual
3BA1AB61F4058F37,classic_bike,2023-08-09 15:52:40,2023-08-09 16:30:46,E 160 St & Tinton Ave,7931.05,E 161 St & River Ave,8041.07,40.820348263,-73.903804064,40.827883,-73.927111,member
04D583C223AC0DA2,classic_bike,2023-08-10 09:37:19,2023-08-10 09:49:56,2 Ave & E 29 St,6122.09,Mott St & Prince St,5561.04,40.741969466,-73.977865934,40.72317958,-73.99480012,member
A50500CD1A87CC08,electric_bike,2023-08-01 07:25:12,2023-08-01 07:28:07,Stanhope St & Fairview Ave,5146.03,Wyckoff Av & Stanhope St,4931.05,40.70998,-73.91116,40.703545,-73.917775,casual
A6EFB345C06583C1,classic_bike,2023-08-19 12:05:19,2023-08-19 12:13:26,Westchester Ave & E 156 St,7891.06,E 167 St & Clay Ave,8088.01,40.81778264,-73.905308843,40.83094,-73.91125,member
5DABE2F1748E8438,classic_bike,2023-08-22 16:13:55,2023-08-22 17:28:58,Carmine St & 6 Ave,5763.03,Madison Ave & E 82 St,7188.13,40.73038599,-74.00214988,40.7781314,-73.96069399,casual
9EDA28323E8C325F,classic_bike,2023-08-20 18:33:41,2023-08-20 18:52:05,Riverside Dr & W 104 St,7623.13,E 78 St & 2 Ave,7057.07,40.801413178,-73.97108686,40.7727966,-73.95577801,casual
5F18782B58EA1311,classic_bike,2023-08-11 19:50:00,2023-08-11 20:01:24,Marcy Ave & Lafayette Ave,4476.03,Leonard St & Maujer St,5148.03,40.6900815,-73.947915,40.7103685423523,-73.94705951213837,member
CBA2A7F9A47D0912,classic_bike,2023-08-11 23:59:15,2023-08-12 00:23:01,E 84 St & Park Ave,7243.04,E 81 St & 1 Ave,7121.13,40.77862688,-73.95772073,40.77377781072322,-73.95197331905365,casual
D919254D304BB34A,classic_bike,2023-08-18 15:43:21,2023-08-18 15:47:01,University Pl & E 14 St,5905.14,Great Jones St,5636.11,40.734660387,-73.992050767,40.72743423,-73.99379025,member
2037E153D6963A5A,classic_bike,2023-08-14 21:20:36,2023-08-14 21:31:42,W 90 St & Amsterdam Ave,7432.04,1 Ave & E 94 St,7286.05,40.790109158,-73.972850204,40.7817212,-73.94594,member
1969C8DD257C9FDD,classic_bike,2023-08-21 13:22:57,2023-08-21 13:28:08,10 St & 4 Ave,3882.05,3 St & 3 Ave,4028.03,40.66967356370341,-73.98898908183764,40.6750705,-73.98775226,member
734DCDAA88DEB477,classic_bike,2023-08-20 11:34:03,2023-08-20 12:32:55,New York Ave & Montgomery St,3728.05,Vernon Blvd & 47 Rd,6212.08,40.664940476,-73.948112726,40.7449067,-73.9534573,member
F91E7C2338C08620,classic_bike,2023-08-26 18:16:56,2023-08-26 18:20:32,Amsterdam Ave & W 125 St,7800.03,Amsterdam Ave & W 119 St,7727.08,40.813107729,-73.956721067,40.80863218,-73.9595861,member
7158B42DCB683AF6,classic_bike,2023-08-04 12:24:31,2023-08-04 12:32:34,E 3 St & 1 Ave,5553.03,E 25 St & 2 Ave,6046.02,40.72467721,-73.98783413,40.73912601,-73.97973776,member
B51B334327A5738C,classic_bike,2023-08-10 07:59:02,2023-08-10 08:05:55,Lafayette Ave & Ft Greene Pl,4470.09,Flushing Ave & Vanderbilt Ave,4762.05,40.68705976,-73.976802945,40.69795031569544,-73.97077560424805,casual
5DCB96BC08A03717,classic_bike,2023-08-02 14:44:08,2023-08-02 14:47:30,Prospect Park SW & 10 Ave,3611.02,3 St & Prospect Park West,3865.05,40.659904003,-73.977520823,40.668132,-73.97363831,member
0B6702628CFB61B0,classic_bike,2023-08-25 12:54:41,2023-08-25 12:56:41,Crescent St & 34 Ave,6759.15,Crescent St & Broadway,6827.11,40.76108,-73.930562,40.7633589,-73.9286471,member
B5BBD28E2042A60F,classic_bike,2023-08-19 16:23:29,2023-08-19 16:41:23,39 St & Queens Blvd,6218.04,Central Park S & 6 Ave,6876.04,40.74430728,-73.925979495,40.76590936,-73.97634151,casual
D200ED603039E3FB,classic_bike,2023-08-03 08:22:35,2023-08-03 08:31:26,Broadway & W 37 St,6441.02,E 53 St & Lexington Ave,6617.09,40.751925826,-73.987327456,40.75828065,-73.97069431,member
FC04B9868045C32D,classic_bike,2023-08-03 22:45:54,2023-08-03 22:59:56,Adam Clayton Powell Blvd & W 132 St,7814.01,E 158 St & Melrose Ave,7957.11,40.813710093,-73.945092082,40.822215,-73.914688,member
61DB3F66BC22E21C,classic_bike,2023-08-22 14:52:15,2023-08-22 14:55:01,W 18 St & 9 Ave,6190.03,Hudson St & W 13 St,6115.06,40.7435337324616,-74.00367558002472,40.74005708567285,-74.0052741765976,member
81EE5DC2675ADDE5,classic_bike,2023-08-19 10:01:01,2023-08-19 10:07:52,E 102 St & Park Ave,7488.24,E 115 St & Madison Ave,7599.02,40.790457249,-73.95023334,40.7989445,-73.944846,member
441B5CEBF97022B1,classic_bike,2023-08-03 18:54:23,2023-08-03 19:05:14,Wilson Ave & Troutman St,4864.09,Graham Ave & Conselyea St,5291.05,40.70166,-73.92754,40.715143,-73.944507,casual
BB63DC75D3C288B0,classic_bike,2023-08-13 12:14:00,2023-08-13 12:25:06,Edgecombe Ave & W 141 St,7915.11,W 168th S & Fort Washington Ave,8226.07,40.820627809,-73.945173025,40.84210236102173,-73.9422395825386,member
5A7DFDE22D689A13,classic_bike,2023-08-12 16:17:08,2023-08-12 16:30:27,E 26 St & 3 Ave,6089.11,W 25 St & 9 Ave,6339.06,40.75819205,-73.96596836666667,40.74783260583772,-74.0005722643582,casual
76EE1EF9D4D05389,electric_bike,2023-08-30 15:55:43,2023-08-30 16:20:27,Amsterdam Ave & W 73 St,7260.09,Wards Meadow Comfort Station,7327.01,40.77966809007312,-73.98093044757842,40.78294,-73.93077,member
6D6DFCF58B4F974A,electric_bike,2023-08-12 08:49:58,2023-08-12 09:03:46,Putnam Ave & Throop Ave,4392.04,Lawrence St & Willoughby St,4596.09,40.6851532,-73.94111,40.69236178,-73.98631746,member
C017DBAD653FCB35,classic_bike,2023-08-02 23:08:03,2023-08-02 23:09:44,62 St & 34 Ave,6460.06,34 Ave & 71 St,6493.03,40.75201,-73.89986,40.75257,-73.89538,member
9878D75F60C2C21C,classic_bike,2023-08-26 15:39:31,2023-08-26 16:00:04,E 14 St & 1 Ave,5779.1,E 74 St & 1 Ave,6953.08,40.73139303364151,-73.98286700248718,40.7689738,-73.95482273,member
978EA9980C0091C6,classic_bike,2023-08-10 09:58:07,2023-08-10 10:09:29,W 20 St & 10 Ave,6306.01,1 Ave & E 18 St,5854.09,40.72243546666667,-74.00562058333334,40.73381219196632,-73.98054420948029,member
A02194FDBB0D3A1C,classic_bike,2023-08-06 16:21:32,2023-08-06 16:45:56,W 53 St & 10 Ave,6890.01,W 107 St & Columbus Ave,7619.05,40.76669671,-73.99061728,40.7997568,-73.9621128676,member
69030F685F9E0F02,classic_bike,2023-08-07 15:41:07,2023-08-07 15:46:17,E Fordham Rd & Webster Ave,8582.09,Tiebout Ave & E Fordham Road,8546.06,40.861748,-73.89105,40.861915,-73.894831,member
58D017D39D6FA67C,electric_bike,2023-08-05 06:22:45,2023-08-05 06:51:10,S 4 St & Wythe Ave,5204.05,Crescent St & 30 Ave,6958.06,40.71285887,-73.96590294,40.768692,-73.9249574,member
ED7702BF01DF6280,electric_bike,2023-08-19 19:48:41,2023-08-19 19:53:31,W 31 St & 7 Ave,6331.01,5 Ave & E 29 St,6248.06,40.749156,-73.9916,40.7451677,-73.98683077,member
EC90D0EEC728426A,classic_bike,2023-08-05 13:18:02,2023-08-05 13:45:43,Lexington Ave & E 128 St,7716.19,Frederick Douglass Blvd & W 117 St,7688.12,40.806587815,-73.935964704,40.805159,-73.954692,casual
343736E4EE85A4EA,classic_bike,2023-08-04 14:25:14,2023-08-04 14:29:08,Clinton St & Grand St,5303.06,Columbia St & Rivington St,5365.02,40.71559509,-73.9870295,40.71739973,-73.98016555,member
49250775B93FB097,classic_bike,2023-08-06 19:20:16,2023-08-06 19:23:28,Allen St & Rivington St,5414.06,E 3 St & 1 Ave,5553.03,40.72019576,-73.98997825,40.72467721,-73.98783413,member
2198A8D053F7A85B,classic_bike,2023-08-09 11:28:18,2023-08-09 11:42:03,Duffield St & Willoughby St,4596.05,Kingston Ave & Park Pl,4016.03,40.692242503,-73.984303474,40.67308,-73.94191,member
FBEAB9125D1DEB62,classic_bike,2023-08-09 12:05:29,2023-08-09 12:08:50,Washington Ave & Empire Blvd,3704.01,Union St & Bedford Ave,3879.04,40.663116693,-73.960574269,40.6691783,-73.9554162,member
D0C1785C2DD47D27,classic_bike,2023-08-22 09:25:09,2023-08-22 09:32:41,Greenpoint Ave & West St,5752.09,N 5 St & Northside Piers,5458.02,40.729803,-73.959099,40.719876,-73.963865,member
EA884E5D88348862,classic_bike,2023-08-14 12:02:57,2023-08-14 12:06:45,Allen St & Stanton St,5484.09,Orchard St & Grand St,5343.11,40.721923232,-73.989236236,40.717318403855785,-73.99067759513855,member
9BB6C48D05635632,classic_bike,2023-08-12 17:54:21,2023-08-12 18:04:20,E 132 St & Madison Ave,7748.02,1 Ave & E 110 St,7522.02,40.810224,-73.937195,40.7923272,-73.9383,casual
400ACBC73E96C082,classic_bike,2023-08-08 17:20:09,2023-08-08 17:29:40,Nelson Ave & 167 St,8183.08,E 161 St & River Ave,8041.07,40.836760283,-73.926012754,40.827883,-73.927111,member
5380DD9311D03146,classic_bike,2023-08-23 17:21:58,2023-08-23 17:45:35,Spring St & Hudson St,5653.12,11 Ave & W 59 St,7059.01,40.72583996792375,-74.0076532959938,40.77149671054441,-73.99046033620834,member
78D75921CE8C5390,classic_bike,2023-08-09 16:10:15,2023-08-09 16:24:12,E 43 St & 2 Ave,6422.08,E 10 St & 2 Ave,5746.02,40.75022392,-73.97121414,40.72970805644994,-73.9865979552269,member
1D1E9805AADACFE5,classic_bike,2023-08-01 23:15:19,2023-08-01 23:31:27,N Moore St & Hudson St,5470.02,E 15 St & 3 Ave,5863.07,40.719969153,-74.008539915,40.734232,-73.986923,casual
9C88C6BF2A68F158,classic_bike,2023-08-20 14:30:13,2023-08-20 15:04:26,Murray St & Greenwich St,5288.12,Central Park S & 6 Ave,6876.04,40.71485150526252,-74.01122331619263,40.76590936,-73.97634151,casual
186BA75EBFDB7C0E,classic_bike,2023-08-31 18:24:01,2023-08-31 18:49:14,48 St & Skillman Ave,6283.05,35 Ave & 37 St,6563.12,40.74622874694195,-73.91616314649582,40.7557327,-73.9236611,casual
4CC4BD7E41B5E854,classic_bike,2023-08-19 21:44:46,2023-08-19 21:48:42,Great Jones St,5636.11,Mott St & Prince St,5561.04,40.72743423,-73.99379025,40.72317958,-73.99480012,member
653B2DC9395B45D8,classic_bike,2023-08-09 14:25:49,2023-08-09 14:32:54,7 Ave S & Bleecker St,5805.07,8 Ave & W 16 St,6072.11,40.731787205,-74.003861904,40.740983,-74.001702,casual
310349F05C1A38AB,classic_bike,2023-08-14 10:03:23,2023-08-14 10:14:27,W 30 St & 10 Ave,6459.07,W 20 St & 5 Ave,6098.02,40.752753019,-74.002467632,40.73972989238724,-73.99103969335556,casual
B2B05F7A8B9FD5DA,classic_bike,2023-08-16 17:19:42,2023-08-16 17:20:27,W 107 St & Columbus Ave,7619.05,W 107 St & Columbus Ave,7619.05,40.799846411,-73.9621768,40.7997568,-73.9621128676,casual
BD1CB14C7096F20F,classic_bike,2023-08-27 10:03:12,2023-08-27 10:14:25,West Drive & Prospect Park West,3651.04,6 Ave & 12 St,3803.05,40.661285639,-73.979125023,40.6663181,-73.9854617,member
6D102E7B8070917C,classic_bike,2023-08-31 23:24:59,2023-08-31 23:38:33,Graham Ave & Grand St,5178.06,Lewis Ave & Decatur St,4237.01,40.711855412,-73.94397378,40.6814598,-73.934903,casual
06510C84D4358BB0,classic_bike,2023-08-03 18:02:25,2023-08-03 18:09:08,E 17 St & Broadway,5980.07,Washington Pl & 6 Ave,5838.09,40.73704984,-73.99009296,40.73224119,-74.00026394,member
1112D9D5192DD6C4,electric_bike,2023-08-12 12:13:28,2023-08-12 12:23:13,Bank St & Washington St,5964.01,Murray St & West St,5329.08,40.7361967,-74.00859207,40.71503,-74.01246,member
97E71DAF2F562CFD,electric_bike,2023-08-16 18:50:44,2023-08-16 19:04:16,Carroll St & 5 Ave,4060.09,Parkside Ave & Ocean Ave,3448.02,40.6751622,-73.9814832,40.65485,-73.96217,member
B4EC3D8FF269E3D1,classic_bike,2023-08-17 15:32:12,2023-08-17 16:54:36,E 97 St & 3 Ave,7365.08,E 95 St & 3 Ave,7365.13,40.785868764,-73.94841218,40.7849032,-73.950503,member
D7153A674DD1FDB8,classic_bike,2023-08-22 07:41:23,2023-08-22 07:59:20,Central Ave & Woodbine St,4632.10,Sullivan Pl & Bedford Ave,3736.04,40.69287622,-73.916055918,40.6642406,-73.9574686,casual
34C29FAB58B2B9C6,classic_bike,2023-08-03 05:54:04,2023-08-03 05:57:43,W 27 St & 7 Ave,6247.06,Hudson St & W 13 St,6115.06,40.746946931,-73.994592547,40.74005708567285,-74.0052741765976,member
CE96E03FDCE5E6C1,classic_bike,2023-08-24 22:45:48,2023-08-24 23:00:58,Metropolitan Ave & 65 Ln,5160.01,48 St & 50 Ave,6016.06,40.71225512,-73.890992641,40.73737,-73.91803,casual
A0726E8F60E0BA1A,classic_bike,2023-08-19 16:45:25,2023-08-19 17:53:41,18 St & 27 Ave,7062.07,21 St & 31 Dr,6865.03,40.772768286288304,-73.92743647098541,40.7659,-73.930819,casual
61EFC02209C8F44F,classic_bike,2023-08-17 14:54:14,2023-08-17 15:07:38,21 St & 36 Ave,6729.02,Steinway St & Broadway,6711.13,40.7601853,-73.9362726,40.75905795418586,-73.91897544264793,member
6D4C49A672590168,classic_bike,2023-08-26 13:09:55,2023-08-26 13:24:13,Reade St & Broadway,5247.10,E 16 St & Irving Pl,5938.11,40.714527249,-74.005865574,40.735367055605394,-73.98797392845154,casual
39351DDAACE75609,classic_bike,2023-08-25 17:18:34,2023-08-25 17:30:59,Carlton Ave & Dean St,4199.12,Willoughby Ave & Walworth St,4634.02,40.6809741,-73.9710097,40.69331716,-73.95381995,member
C19A255DC2372BBE,classic_bike,2023-08-09 16:45:45,2023-08-09 17:07:34,W 34 St & Hudson Blvd E,6535.04,3 Ave & E 62 St,6762.04,40.755277157,-74.00100863,40.76312584,-73.96526895,member
38D30B460FDD0FBE,classic_bike,2023-08-14 15:55:06,2023-08-14 16:03:34,6 Ave & 12 St,3803.05,Sterling Pl & 5 Ave,4208.01,40.6663181,-73.9854617,40.678970070475735,-73.97855266928671,casual
7B957471BDBC319C,electric_bike,2023-08-13 14:55:07,2023-08-13 15:07:32,Bergen St & Vanderbilt Ave,4157.10,Sterling Pl & Schenectady Ave,3934.06,40.6794388,-73.9680438,40.6716,-73.93378,member
508C50C4B42F16A2,classic_bike,2023-08-02 19:48:23,2023-08-02 19:58:42,W 27 St & 7 Ave,6247.06,E 10 St & 2 Ave,5746.02,40.746647,-73.993915,40.72970805644994,-73.9865979552269,member
C2A349573C845F1A,classic_bike,2023-08-02 18:08:02,2023-08-02 18:14:26,Pioneer St & Richards St,4128.08,Smith St & 9 St,4077.04,40.6777748,-74.0094613,40.6746957,-73.99785768,member
11DFAAC8BF895F82,classic_bike,2023-08-21 15:00:52,2023-08-21 15:03:48,32 Ave & 81 St,6677.03,81 St & 24 Ave,6855.02,40.75763,-73.88682,40.76466,-73.88803,member
5F6604ACBA5C7D69,classic_bike,2023-08-24 14:34:17,2023-08-24 14:38:58,W 52 St & 6 Ave,6740.01,E 44 St & Lexington Ave,6464.09,40.761475325,-73.980471015,40.752643,-73.974996,member
AAA34FB2F8533574,classic_bike,2023-08-02 18:07:41,2023-08-02 18:08:57,61 St & Woodside Ave,6191.06,Woodside Ave & 55 St,6276.02,40.745124698,-73.903665185,40.74679,-73.90893,member
7DE4F2194D616868,classic_bike,2023-08-18 14:26:23,2023-08-18 14:31:16,7 Ave & Park Pl,4125.07,Grand Ave & Bergen St,4190.06,40.67747426,-73.973395705,40.678045,-73.962408,member
9313EA58C68BA051,classic_bike,2023-08-21 18:21:16,2023-08-21 18:23:45,Thompson St & Bleecker St,5721.07,MacDougal St & Prince St,5687.04,40.72840059450829,-73.99968780577183,40.72710258,-74.00297088,member
50E8A525225B9D46,classic_bike,2023-08-20 15:27:52,2023-08-20 15:41:02,W 37 St & Broadway,6441.06,W 25 St & 9 Ave,6339.06,40.75227093837409,-73.98770570755005,40.74783260583772,-74.0005722643582,member
6EE88372659A76C7,classic_bike,2023-08-14 07:14:10,2023-08-14 07:36:50,Vernon Blvd & 50 Ave,6170.02,Grand St & Elizabeth St,5382.06,40.742437243,-73.95409739,40.718822,-73.99596,member
5C5CA02B4DA6AA8F,classic_bike,2023-08-09 17:16:44,2023-08-09 17:30:05,W 22 St & 10 Ave,6306.06,Fulton St & William St,5137.11,40.746858597,-74.004332423,40.70960089363537,-74.00655090808868,member
244749E7F2A8B4B9,classic_bike,2023-08-29 16:44:52,2023-08-29 16:50:52,Centre St & Chambers St,5207.01,Murray St & West St,5329.08,40.71273266,-74.0046073,40.71503,-74.01246,member
80E468629A92F0D6,classic_bike,2023-08-24 08:26:12,2023-08-24 08:31:53,Pier 40 - Hudson River Park,5696.03,6 Ave & Broome St,5610.09,40.7277140777778,-74.01129573583603,40.72431,-74.00473,member
1FC9DA139162CACF,classic_bike,2023-08-15 16:26:59,2023-08-15 16:32:30,Suydam St & Knickerbocker Ave,4939.07,Central Ave & Melrose St,4832.07,40.702013,-73.923769,40.70112,-73.93039,member
0A5AE63F3EB18286,classic_bike,2023-08-23 12:23:04,2023-08-23 12:35:23,Cedar St & Evergreen Ave,4721.01,McKibbin St & Bogart St,5059.02,40.69671,-73.92807,40.706237,-73.933871,member
C9B2FFAB04FAB104,classic_bike,2023-08-13 12:06:32,2023-08-13 12:12:01,W 21 St & 6 Ave,6140.05,8 Ave & W 16 St,6072.11,40.74173969,-73.99415556,40.740983,-74.001702,member
9376D1692DE9F44B,classic_bike,2023-08-14 10:45:51,2023-08-14 11:00:49,E 165 St & Clay Ave,8052.02,Macombs Pl & W 152 St,8029.28,40.828074098,-73.912767768,40.826406,-73.937948,member
4A395B4F25E6E0FA,classic_bike,2023-08-27 16:12:03,2023-08-27 16:18:43,Lexington Ave & E 26 St,6089.08,W 20 St & 7 Ave,6182.02,40.74189055,-73.983402133,40.74238787,-73.99726235,casual
63A09081271A99E6,classic_bike,2023-08-04 13:25:50,2023-08-04 13:27:46,Greene Av & Myrtle Av,4784.02,Irving Ave & Harman St,4856.05,40.698568,-73.918877,40.70108,-73.9179,member
15B6F40D65A4349C,electric_bike,2023-08-05 18:16:45,2023-08-05 18:34:36,23 Rd & 31 St,7082.14,34 Ave & 38 St,6638.01,40.77336750284339,-73.91382560133934,40.756913,-73.921631,casual
DE436D67F71FDB7A,classic_bike,2023-08-01 17:17:23,2023-08-01 17:22:02,St Nicholas Ave & Manhattan Ave,7723.01,W 106 St & Amsterdam Ave,7634.01,40.809638619,-73.95317626,40.8008363,-73.9664492472,member
5E3ABA2F6B17DD65,classic_bike,2023-08-14 14:43:16,2023-08-14 14:46:48,Graham Ave & Withers St,5403.04,Driggs Ave & N Henry St,5542.04,40.716937304,-73.944893003,40.72325,-73.94308,member
31FA73D2D3BA70C5,classic_bike,2023-08-16 20:15:40,2023-08-16 21:07:22,Atlantic Ave & Furman St,4614.04,Center Blvd & 51 Ave,6179.07,40.69165183,-73.9999786,40.74336608027021,-73.95960688591003,member
6C1B839D1C302BA6,classic_bike,2023-08-26 11:07:42,2023-08-26 11:10:25,Carlton Ave & Flushing Ave,4732.08,Adelphi St & Myrtle Ave,4620.02,40.697787,-73.973736,40.69308257,-73.97178913,member
